formula,sym_val,ehull_c2db,decomp_energy_m2,gap_c2db,gap_m2,magmom_u_c2db,total_magnetization_m2,energy_c2db,energy_per_atom_m2,natoms_m2,total_energy_m2
Mn2Br2S4Sb2,10,0.10198798658248638,0.11165518500000271,0.1239968153605111,0.24619999999999997,9.999972672380403,10.0139314,-51.848547269426696,-5.038032807,10,-50.38032807
Mn2Br2Sb2Se4,26,0.08733975957592807,0.08004586749999909,0.26497200525578757,0.11529999999999996,9.999945720154411,10.0024995,-49.104638623719744,-4.74573853,10,-47.4573853
Mn2Cl2S4Sb2,26,0.08396522736750178,,0.3548686789929185,0.2120000000000002,10.000340298858262,10.0167694,-53.088284660392894,,10,
Mn2Cl6,162,0.07254543793541846,0.0,0.038917064392313794,0.007100000000000328,8.000288901364804,7.9990169,-36.8084260511328,-4.60332007375,8,-36.82656059
Mn2F2O2,59,0.038208160796141755,0.09872721208333335,0.0,0.0,,8.0002553,-44.75776737430598,-6.677618675000001,6,-40.06571205
Mn2H4O8S2,7,0.0821549482925823,0.05134191417928591,2.1119055200037824,4.1741,10.000069544781693,10.0009796,-100.732260650023,-6.0645199875,16,-97.0323198
Mn2I2Sb2Se4,10,0.11550849182175389,0.07239779149999936,0.05408350450971611,0.07380000000000009,9.997796747482543,10.0059557,-47.7903259370984,-4.6231622539999995,10,-46.23162254
Mn2Na2As2,129,0.06841253551362454,0.07344978888889031,0.0,0.0,,2.9949152,-32.764734684375064,-5.277142906666667,6,-31.66285744
Mn2O4,59,0.11957981254587106,0.16700452083333328,,0.0,,6.0011711,-49.17510839976879,-6.958522783333334,6,-41.7511367
Mn2P2S6,162,0.030832962770843596,0.008239218027776829,0.10795503496439007,0.6553999999999998,10.00004051350171,10.0012143,-58.35550286255165,-5.779576856,10,-57.79576856
Mn2P2Se6,162,0.07389804481262599,0.0,0.10046509461510134,0.45020000000000016,9.99999972113974,10.001951,-53.46728556489811,-5.266123193,10,-52.66123193
Mn2S2,129,0.0,0.11958559999999974,0.0,0.0,,2.5684674,-29.544417223910447,-7.1410056075,4,-28.56402243
Mn2Se2,129,0.03817631200116095,0.03273537249999947,0.0,0.0,,2.7242214,-27.654156048394658,-6.65190267,4,-26.60761068
Mn2Sn2Sr2,129,0.38887506710828773,0.3722951666666683,,0.0,,7.9951742,-31.262112686653907,-5.031098131666666,6,-30.186588789999995
Mn2Sr2Ge2,129,0.24044838591207038,0.2341219300000006,0.0,0.0,,4.9700269,-32.83084274062486,-5.335858341666667,6,-32.01515005
Mn2Sr4Cl2O6,129,0.0,0.001226104880973189,0.0,0.0,,8.007546,-94.10999965555474,-6.279023430714285,14,-87.90632803
Mn2Te2,129,0.11742204620424887,0.09545189249999897,,0.0,,8.6339532,-25.97263030910016,-6.14796717,4,-24.59186868
MnBr2,164,0.0,0.002541029999999722,1.476963132838237,1.5185,5.000035067039988,4.9992096,-15.233449289623012,-4.953326916666667,3,-14.85998075
MnCl2,164,0.0,0.0,1.797392779552207,1.7650000000000001,5.000193140945228,4.9993704,-16.46695944294954,-5.368149166666666,3,-16.1044475
MnF12Sb2,2,0.0,0.0,1.7422329568417458,3.1845,4.999977388442421,5.000785,-74.40312528858843,-4.925884358,15,-73.88826537
MnF2,164,0.8877518888953766,0.09015683666666607,,3.7363000000000004,,4.999926,-17.352992289220325,-6.337007633333333,3,-19.0110229
MnH2O2,164,0.08829363683263339,0.02779340649999895,0.2494604913143978,1.3653000000000002,5.000027310140175,5.0144506,-32.1526055566689,-6.091756334,5,-30.45878167
MnI2,164,0.0,0.0,0.8773370741518457,1.1068000000000002,4.999967758201764,4.9992064,-13.932075722616855,-4.519665183333333,3,-13.558995549999999
MnO2,164,0.018068721956711425,0.014279824166665733,1.1321890142198083,1.9487000000000005,2.9992856866534883,3.0000237,-24.892087471651873,-7.11124748,3,-21.33374244
MnRe2O8,147,0.0,0.0,1.564921433880198,3.0592999999999995,4.999991226719474,5.000708,-93.0571099867024,-8.233714503636364,11,-90.57085954
MnS2,164,0.0,0.0,0.0,0.0,,2.9966391,-19.57331392893568,-6.350959203333333,3,-19.05287761
MnSe2,164,1.4802973661668753e-16,0.0,0.0,0.0,,2.8420534,-18.090127219612643,-5.84727603,3,-17.54182809
MnTe2,164,1.1102230246251565e-16,0.0,0.0,0.0,,2.7582772,-16.7255844171305,-5.351679363333333,3,-16.05503809
Mo2Br4O4,26,3.552713678800501e-16,0.03928544699999659,1.4238016259735184,1.1624999999999996,,-0.0,-63.08217856924954,-5.062062920000001,10,-50.62062920000001
Mo2Br6,12,0.06012764246040536,0.05764250999999998,0.0,1.0679000000000003,,6.0029367,-36.29993535502566,-4.4580634825,8,-35.66450786
Mo2Cl6,12,0.0,0.06064426305555504,0.6387043439586959,0.1261000000000001,,1.9980362,-40.46247691253768,-4.897998065,8,-39.18398452
Mo2F6,162,0.0,0.10733762250000023,0.5966774766557026,4.314500000000001,,5.9999391,-51.16569797917872,-5.65603595,8,-45.2482876
Mo2I6,162,0.10072089044943294,0.0,0.976534823129736,0.9125999999999999,,6.003142,-32.96323619523971,-4.03010469375,8,-32.24083755
Mo2O10P2,85,2.5376526277146434e-16,0.01458126928571346,1.0398255296320027,3.1591,,1.9997482,-113.27264970792191,-7.245739352857143,14,-101.44035094
Mo2O6,11,0.0,0.03289036531249856,2.0674670309309464,1.5067999999999993,,0.0,-69.17620509835727,-6.99833781625,8,-55.98670253
Mo2S2,129,0.3156976331076118,0.34317357125000036,0.0,0.0,,0.2573387,-32.06050200533736,-7.79970194,4,-31.19880776
Mo2S4,11,0.18014169385649956,0.18629332833333212,0.05102847991953441,0.04360000000000008,,0.0,-43.16135957373263,-7.050093,6,-42.300558
Mo2Se2,129,0.2633533763733533,0.2885441512500009,0.0,0.0,,0.3389728,-30.439829888459897,-7.389897775,4,-29.5595911
Mo2Se4,11,0.10942414771310283,0.11268521666666675,0.04109179138608565,0.01429999999999998,,0.0,-39.92556656296401,-6.504456331666667,6,-39.02673799
Mo2Te2,129,0.2236631927125199,0.23528244124999986,0.0,0.0,,1.95e-05,-28.92852048970918,-6.981433075,4,-27.9257323
Mo2Te4,11,0.012877034022279169,0.021324551666666025,0.0,0.0,,-3e-07,-36.94949284693231,-5.964949440000001,6,-35.78969664
Mo2V2O10,85,0.0,0.05254234089286847,0.0030682904120213905,1.8118000000000003,1.999989153677442,2.0125424,-121.0159439203857,-7.297291497142857,14,-102.16208096
Mo2Zn2O12Te2,18,0.007299163627072305,0.019569016805554895,3.1180395311619353,3.1117,,-0.0,-121.85530461097,-5.936340288333334,18,-106.85412519
Mo2Zn2O8,13,0.05432720881770899,0.04168012333333326,2.9151884501885874,3.0685,,0.0,-87.90561359086387,-6.202705513333334,12,-74.43246616
Mo2ZrO8,164,0.010557174425306732,0.11389937636364067,3.205209813605472,3.2285000000000004,,0.0,-98.00175922933975,-7.617735320909091,11,-83.79508853
MoI2,164,0.5989292861698948,0.21076657666666776,0.0,0.0,,2.0034078,-13.609288218981119,-4.4227206033333335,3,-13.26816181
MoS2,187,0.0,0.0020748383333328846,1.580389439677671,1.6533000000000002,,0.0,-22.121104868435815,-7.23431149,3,-21.70293447
MoSe2,187,0.0,0.001918978333333321,1.3214381859138422,1.4237999999999997,,0.0,-20.291055724621312,-6.61522257,3,-19.84566771
MoTe2,187,7.401486830834377e-17,0.003838932499999892,0.9318333397619183,1.0563,,0.0,-18.51337752553299,-5.98106142,3,-17.94318426
Na2B2H8O8,2,0.01413696299026288,0.03960302574999908,4.681447711520445,4.6085,,-0.0,-114.8642898723687,-5.6415440045,20,-112.83088009
Na2C2N2S2,31,0.10160772714642863,0.06139785500000006,4.120610116565436,4.105,,0.0,-48.54243029251781,-6.05482508125,8,-48.43860065
Na2H8I2O4,2,0.023108804498589208,0.044970697500001044,3.590841253073193,3.8925,,0.0,-70.60459161843475,-4.349687731875,16,-69.59500371
Na2Nb2Cl12,4,0.0,0.006812940208333451,2.2870216376366823,2.1948999999999996,,-0.0,-67.93540649671128,-4.1809778075,16,-66.89564492
Na2PtH6O6,147,0.0,0.02306685916666673,2.835002527197509,3.0411,,-0.0,-76.79384722565487,-4.986547026666667,15,-74.7982054
Na2Ta2Cl12,4,0.0,0.0,2.7921478560146498,2.891,,0.0,-67.92174919486172,-4.493627419375,16,-71.89803871
Na4As4O8,14,0.0002311434729449502,0.0016495087499999173,4.333075900687465,4.2768,,-0.0,-89.43890105161474,-5.483816005625,16,-87.74105609
Na4As4O8,29,0.0,0.004025123125000363,4.359538407596785,4.3315,,-0.0,-89.44259934718185,-5.483325231875,16,-87.73320371
Na4O8S4,13,0.14019338887027577,0.12684924627604133,2.384531204581524,2.3045,,-0.0,-86.0694711518099,-5.28236754,16,-84.51788064
Na4O8Sb4,29,0.0,0.0,3.541237167463695,3.4087,,-0.0,-88.83012308006174,-5.3541792575,16,-85.66686812
NaC12,191,0.012406372104545026,0.015741823461537408,0.0,0.0,,1.36e-05,-111.86850471122835,-8.599893201538462,13,-111.79861162
Nb2Br4O2,25,4.440892098500626e-16,0.0,1.0381789909084982,0.8354000000000004,,-0.0,-50.5164357474389,-6.11539888375,8,-48.92319107
Nb2Br4S4,12,0.0,0.0,1.5558612031429302,1.5533000000000001,,-0.0,-52.334030366810346,-5.173255223,10,-51.732552229999996
Nb2Br4Se4,12,0.0,0.0031647077333278872,1.0961364170632693,1.2323999999999997,,-0.0,-48.95761675619518,-4.829650066,10,-48.29650066
Nb2Br6,162,0.12629196001838272,0.13280392843750022,0.0,0.0,,2.0094456,-36.84917796796452,-4.53857284625,8,-36.30858277
Nb2CS2,164,0.002935576117289074,0.02222099579167036,0.0,0.18609999999999993,,2.68e-05,-42.76049892051803,-8.38790336,5,-41.93951679999999
Nb2Cl4O2,25,0.0,0.0,1.0410083817686404,0.8247000000000004,,0.0,-53.22642236863158,-6.44082063625,8,-51.52656509
Nb2Cl4S4,12,1.7763568394002506e-16,0.0,1.6103231131591529,1.8206999999999998,,0.0,-54.85780881649205,-5.420071483,10,-54.20071483
Nb2Cl4Se4,12,0.0,0.004917268688889642,1.080323413869241,1.0705,,-0.0,-51.42179307191871,-5.070464041,10,-50.70464041
Nb2Cl6,162,0.1169491893392629,0.11818382468749977,0.0,0.0,,2.0156586,-41.12595683636939,-5.05583888375,8,-40.44671107
Nb2F6,162,0.22370823176743437,0.2558525605416664,,0.0,,1.9953476,-52.420894518555336,-6.46354440375,8,-51.70835523
Nb2I2O4,11,0.0,1.750958333524011e-05,1.1880844616578965,0.9231,,-0.0,-60.850642438070096,-7.29736149875,8,-58.37889199
Nb2I4O2,25,0.0,0.0,1.0235612754365242,0.7807,,0.0,-47.68176536371446,-5.78078901875,8,-46.24631215
Nb2I6,162,0.10424694427111902,0.11227464078125049,0.0,0.004999999999999893,,4.0063597,-32.86595475585111,-4.05901690375,8,-32.47213523
Nb2Ni2Te10,51,0.013300342028257235,0.0,0.0,0.0,,-1.23e-05,-71.93395108873567,-4.828065792857143,14,-67.5929211
Nb2PdS6,12,0.0,0.0,0.0,0.0,,1.8e-06,-56.72093362132975,-6.367086728888889,9,-57.30378056000001
Nb2S2,129,0.40178887730403945,0.40858491598214286,0.0,0.0,,0.1548703,-31.383029473665907,-7.6841847525,4,-30.73673901
Nb2Se2,129,0.2730284071355147,0.280518160982143,0.0,0.0,,0.0932536,-29.744498940203002,-7.2850069975,4,-29.14002799
Nb2Te2,129,0.15238438160888323,0.1608572103571424,0.0,0.0,,0.0001923,-28.198655107126065,-6.8777217625,4,-27.51088705
Nb3Br7S,156,0.003952161351335965,0.0,0.8104801250041542,0.7879,,-0.0,-57.70795813769204,-5.163493096363637,11,-56.79842406000001
Nb3Cl7Te,156,3.2297397080004555e-16,0.0,0.7717356449791657,0.7475999999999998,,0.0,-60.644189384661466,-5.412015073636364,11,-59.53216581
Nb3Cl8,156,0.0,0.0,0.20617928444412037,0.23690000000000033,,1.0145514,-60.0578235045154,-5.362902286363636,11,-58.99192514999999
Nb3F8,156,0.14529055732733231,0.17071437580302984,,0.2110000000000003,,0.9999893,-74.47630607145965,-6.677583961818183,11,-73.45342358
Nb3I7Te,156,0.006071414095409011,0.0052802418181823185,0.5646812572140187,0.6069,,0.0,-50.70241524298277,-4.545362195454545,11,-49.99898414999999
Nb3I8,156,8.074349270001139e-17,0.0,0.19337646685114285,0.29310000000000014,,0.9997022,-48.71109703168712,-4.377550601818182,11,-48.15305662
Nb3Te6,12,0.0,0.0,0.0,0.0,,2.54e-05,-54.34982125551139,-5.897660371111112,9,-53.07894334000001
Nb4Ge2Te8,55,0.0015999831329096231,0.0,0.4158575143347223,0.4303999999999999,,-0.0,-82.98179565170629,-5.815145266428572,14,-81.41203373
Nb4I2Te12,2,0.006848480148139263,0.0064698473148130375,0.6727312679481621,0.7258,,-0.0,-89.86107578972603,-4.880132164444444,18,-87.84237896
Nb4Ni4Te8,53,0.0025463023236502735,0.0,0.0,0.0,,2e-07,-103.45952696665876,-5.975890948125,16,-95.61425517
Nb4S12,11,0.002412572556869108,0.008936438750000164,0.3764244595338295,0.0,,-6e-07,-103.36871840900714,-6.371157381875,16,-101.93851811
Nb4S2,129,0.03623324754278231,0.06191368660714325,0.0,0.0,,-3.47e-05,-53.59158948633056,-8.731480101666667,6,-52.38888061
Nb4S6,12,0.12286974115829459,0.10648836531818162,0.0,0.06089999999999973,,0.0,-76.32360056620611,-7.4946648730000005,10,-74.94664873
Nb4Se12,11,0.0,0.0,0.0,0.0,,-2e-07,-94.34961086986114,-5.808261935625,16,-92.93219097
Nb4Se2,129,0.0016153198331376,0.0343840699404776,0.0,0.0,,0.0001409,-51.59005587613778,-8.407513378333332,6,-50.44508026999999
Nb4Se6,12,0.038370181853998986,0.03762059299999976,0.0046395366116995795,0.3641000000000001,,-0.0,-70.88407846621307,-6.956209412,10,-69.56209412
Nb4Si2Te8,55,0.0021839185925095323,0.0,0.520697793063507,0.5205000000000001,,0.0,-84.99648397094474,-5.947555043571429,14,-83.26577061
Nb4Te2,129,0.0,0.0396880778571429,0.0,0.0,,0.0015111,-49.533920455282015,-8.050911913333334,6,-48.30547148
Nb4Te6,12,0.0,0.0,0.0,0.0,,-3.1e-05,-65.46547535299497,-6.389170289,10,-63.89170289
Nb6Ge2Te12,26,0.007928397782357877,0.012253213333337953,0.0,0.0,,-0.0001834,-119.19550474189113,-5.83862024,20,-116.7724048
Nb6Si2Te12,26,0.007972388723027279,0.01067492058333297,0.0,0.0,,1.09e-05,-121.23828883223429,-5.9327786245,20,-118.65557249
NbBr2,164,0.24294522654001702,0.24878561773809516,0.0,0.0,,-3e-07,-15.457476673030627,-5.06779542,3,-15.203386260000002
NbCl2,164,0.1903044589367937,0.20540008989795933,0.0,0.0,,1e-06,-17.07536019812614,-5.584852756666667,3,-16.75455827
NbCl4,123,0.15927784198889938,0.17925763499999992,,0.0,,0.4449765,-23.26888798770709,-4.572354026,5,-22.86177013
NbF4,123,0.014020231830908258,0.08314136296666597,0.0,0.0,,0.8186033,-32.276517384174774,-6.35267258,5,-31.7633629
NbI2,164,0.3159079935502363,0.3191344619047616,0.0,0.0,,2.9e-06,-13.811652285278369,-4.549569340000001,3,-13.64870802
NbO2,187,0.2906117907745423,0.2824312000000031,0.0,0.0,,0.5841709,-27.613160900346703,-8.823582333333333,3,-26.470746999999996
NbS2,187,0.0,0.0038528766666665604,0.0,0.0,,0.5181801,-21.736436214138052,-7.131136543333334,3,-21.39340963
NbSe2,187,0.0009499913724487404,0.00507505916666684,0.0,0.0,,0.6910048,-19.92425222704854,-6.53114367,3,-19.59343101
NbTe2,164,0.02806292561652886,0.04767205777777761,0.0,0.0,,0.228346,-18.032418308320874,-5.873513343333333,3,-17.62054003
Ni2P2S6,162,0.053693207910219296,0.06499456523999925,0.02821452297980831,0.04730000000000034,3.999101795152993,4.0034849,-51.958281694480554,-4.918566919,10,-49.18566919
Ni2P2Se6,162,0.06504707253057315,0.0642684705624994,0.0,0.0,,1.9508881,-47.44901159800767,-4.450424824000001,10,-44.50424824000001
Ni2S2,129,0.09793596502587071,0.0863909822916673,0.0,0.0,,-3.2e-05,-23.771119752068767,-5.240880605,4,-20.96352242
Ni2S2,164,0.3026547938171798,0.033054517291667196,0.0,0.0,,3.6e-06,-22.95224443690353,-5.29421707,4,-21.17686828
Ni2S4,14,0.03536787864944561,0.0,0.8238762701691387,0.8927999999999998,0.0,0.0,-32.39828987929714,-4.9285968816666665,6,-29.571581289999997
Ni2Sb2Si2,129,0.38568301207295747,0.39413809833333335,0.0,0.0,,-0.0,-33.84504866377058,-5.05190617,6,-30.31143702
Ni2SbTe2,187,0.014513212109262286,0.3663068669999996,0.0,0.0,,5.1e-06,-26.679773785157977,-4.644008996,5,-23.22004498
Ni2Se2,129,0.08706322175261949,0.09304268166666674,0.0,0.0,,2.0012445,-22.25318360955028,-4.82645458,4,-19.30581832
Ni2Se2,164,0.32433512724469704,0.018181254166666605,0.0,0.0,,1.6e-06,-21.30409598758197,-4.9013160075,4,-19.60526403
Ni2Se4,14,0.0668553462822808,0.05749000833333273,1.0146499500518922,1.0722,0.0,0.0,-29.57311079118517,-4.434655311666667,6,-26.60793187
Ni2Ta2Te10,51,0.011632868222368944,0.0,0.0,0.0,,7e-07,-70.38746359478273,-5.042034482142857,14,-70.58848275
Ni2Ta4S10,59,0.0,0.0,0.0,0.0,,0.0,-110.01729689180112,-7.19688688125,16,-115.1501901
Ni2Ta4Se10,59,0.0,0.0,0.032288317886030704,0.0,0.0,0.0,-100.79227941416333,-6.605538953125,16,-105.68862325
Ni2Te2,129,0.06317315366924484,0.07418154500000007,0.0,0.0,,0.4490163,-21.46302990068639,-4.5779319475,4,-18.31172779
Ni2Te2,164,0.3680054201530738,0.04330304874999946,0.0,0.0,,9e-06,-20.243700834751074,-4.6084329,4,-18.4337316
Ni2Te4,14,0.17582663043441293,0.17386847666666583,0.9207980008049976,0.9822,0.0,-0.0,-27.701815531210677,-4.067909076666667,6,-24.407454460000004
Ni4Br8,14,0.09819637039358871,0.07238809583333294,0.6340551039248159,0.7127000000000003,,0.0,-45.36627090005213,-3.3024851508333337,12,-39.62982181
Ni4Cl8,14,0.11712797393432932,0.08371349500000003,,0.7441000000000004,,0.0,-49.550645612197286,-3.6515083550000003,12,-43.81810026
Ni4I8,14,0.03863873066181256,0.011866989166666286,0.632930609144942,0.6827999999999999,,0.0,-41.908977553769574,-3.0275093508333337,12,-36.33011221
Ni4Ta2Se2Te2,51,0.0,0.0,0.0,0.0,,2.2e-06,-67.06348401732933,-6.479908775,10,-64.79908775
Ni4Ta2Te4,51,0.0,0.0,0.0,0.0,,-1.6e-06,-65.49353477398672,-6.3061815160000005,10,-63.06181516000001
Ni4Ta2Te6,11,0.0010490703602640632,0.0,0.0,0.0,,3.8e-06,-72.44057957614572,-5.826923560833333,12,-69.92308273
Ni4Ta4Te8,53,0.001888232129440226,0.0,0.0,0.0,,0.3878758,-100.45728489219802,-6.3539106775,16,-101.66257084
NiBr2,164,0.0,0.0,0.8756237354097882,0.5054000000000003,1.9998906319249885,1.9992228,-11.636156836193798,-3.376457486666667,3,-10.12937246
NiC2N2S2,12,0.33997418087326786,0.24054767797646281,0.6462344677497609,0.2856000000000001,1.9994663195846751,2.0050459,-49.084220511202815,-6.788555101428571,7,-47.51988571
NiCl2,164,0.0,0.0,1.2186190410516842,0.8106,1.999996389208767,1.999319,-12.73904532485231,-3.7417242033333333,3,-11.22517261
NiCl2O8,147,0.19328114431559537,0.0,1.5540203220955346,4.031499999999999,1.9999962644450826,2.0017232,-51.81195898981726,-4.240073674545455,11,-46.64081042
NiF2,164,0.006250374472937044,0.07653674833333302,1.5494891802799646,5.1807,2.0000053120441548,1.9996212,-15.633854469565737,-4.205305853333333,3,-12.61591756
NiH2O2,164,0.03828775563118505,0.015921348500000043,1.0783213608447477,2.2172,1.9999929984704519,2.0002231,-28.364209825868105,-4.88761065,5,-24.43805325
NiHO2,8,0.13549083651141114,0.21399364401041687,,0.0,,1.0002835,-23.613348927175647,-4.61802637,4,-18.47210548
NiI2,164,0.0,0.0,0.1063219985228474,0.14219999999999988,1.9996021292435389,1.9992404,-10.593160580427831,-3.0405377366666664,3,-9.12161321
NiO2,164,0.0,0.08998653805555534,1.2810601794653835,1.8949999999999996,0.0,0.0,-19.622281704409026,-4.577377846666667,3,-13.73213354
NiRe2O8,147,0.0,0.0,1.57545394460299,3.8874000000000004,2.000001345774328,2.0001152,-88.73520378998845,-7.638851831818181,11,-84.02737015
NiS2,164,0.04895481153873982,0.03236950083333401,0.5833718087914519,0.5621999999999998,0.0,-1.2e-06,-16.158384140980687,-4.88930393,3,-14.667911789999998
NiSb2,123,0.2222109723865581,0.21263796166666626,,0.0,,-3e-07,-16.057400868925843,-4.663858543333333,3,-13.99157563
NiSe2,164,0.0,0.008563073333332838,0.06018792226688929,0.09630000000000027,0.0,-6e-07,-14.987121434439427,-4.483582246666667,3,-13.45074674
NiTe2,164,0.06698826268508344,0.05415879246376765,0.0,0.0,,-8e-07,-14.177422868853327,-4.168604576666667,3,-12.50581373
NiV2Se4,164,0.09280865931188538,0.12056220333333556,0.0,0.0,,1.9860557,-41.86946095958834,-5.898323607142857,7,-41.28826525
O10P4,31,0.014723111641411078,0.04177049571428437,4.995004406041707,5.2256,,0.0,-99.14061242857174,-6.984220201428571,14,-97.77908282
O14S2Te4,31,0.0257540734935958,0.03639016150000174,3.1936719535502163,3.2461999999999995,,-0.0,-116.08528081924639,-5.612741438,20,-112.25482876
O2P,164,0.9477459029735439,,,0.0,,-2.9e-06,-18.09901946686,,3,
O2Sb,164,0.38977440932440527,0.3923068633333333,,0.0,,5.77e-05,-17.662518145153843,-5.660227146666667,3,-16.98068144
O4S8Sb8,2,0.013823616181211574,0.01962359550000059,1.8792476453553875,1.8598,,-0.0,-100.84984441090101,-4.887168887,20,-97.74337774
O6P4,4,0.06156496052512317,0.08756402170476107,3.9879560816800455,3.8505000000000003,,0.0,-67.57567180944233,-6.679097193,10,-66.79097193
O6P4,7,0.06161568853428996,0.09289090470476058,3.9814870404724574,3.7293000000000003,,-0.0,-67.57516452935066,-6.67377031,10,-66.7377031
O6Sb4,31,0.0,0.011689061500000264,3.5279454955019327,3.5316,,0.0,-61.98808897178665,-5.945924778,10,-59.45924778
O6Sb4,4,0.021236719773271063,0.037221220500001095,3.6146110115226073,3.0832,,-0.0,-61.77572177405394,-5.920392618999999,10,-59.20392618999999
O8P2Sb2,11,0.004841107190361645,0.0,4.374086019050267,4.3643,,-0.0,-82.90337489519742,-6.754392670833333,12,-81.05271205
O8P4,11,0.036221284900163596,,4.7113410928687225,3.4067999999999996,,-0.0,-83.33437328432056,,12,
O8P4,31,0.024054701492183916,0.06297536696031703,5.123943542722234,5.1784,,-0.0,-83.48037228521632,-6.854961379166667,12,-82.25953655
O8Sb4,59,0.12652988255173744,0.16711407166666703,,1.4876999999999998,,0.0,-73.80900690188739,-5.8854199383333325,12,-70.62503926
O8Se4,14,0.023076970318814578,0.06767008624999882,2.8223588589586908,2.6635,,0.0,-63.07602563020467,-5.084853744166667,12,-61.01824493
O8Te4,14,0.0,0.01728262916666612,2.6674607144308053,2.5369,,0.0,-66.85829891916184,-5.350656274166667,12,-64.20787529
O9Sb2Si3,174,0.03934500914783686,0.0642612383928558,4.725244868504696,4.665,,0.0,-102.17366754065806,-7.151882500714286,14,-100.12635501
Os2Br6,162,0.0,0.06444561968750051,0.0,0.04519999999999991,,1.9981752,-32.32461593617323,-4.07209985375,8,-32.57679883
Os2Cl6,162,0.06176081445196879,0.08131843968750019,0.06286201286594295,0.1533000000000002,,1.9997882,-35.63772874056486,-4.47081166375,8,-35.76649331
Os2Cl8,14,0.042335619224876185,0.06279863600000013,0.21472189623624338,0.12089999999999979,,3.9993152,-40.29186373393682,-4.044821292,10,-40.44821292
Os2F6,162,0.2927402268970032,0.3898709557500002,,0.08850000000000069,,-0.0,-42.470050284591856,-5.33990526625,8,-42.71924213
Os2F8,14,0.0,0.10791985679999971,0.6866360637604867,0.7343999999999999,,4.0032679,-52.28876238430195,-5.255855931,10,-52.55855931
Os2I6,162,0.1762240489727831,0.15647976500000027,0.0,0.08289999999999997,,2.0056659,-29.84236234594414,-3.78776034875,8,-30.30208279
Os2S2,129,0.3627312034105091,0.3562150000000006,0.0,0.0,,0.0,-30.228308271595697,-7.589743875,4,-30.3589755
Os2Se2,129,0.3826191110099816,0.37460705375000103,0.0,0.0,,-1.5e-06,-28.33673660190986,-7.1158185225,4,-28.46327409
Os2Te2,129,0.42205751230235933,0.4166473931250012,0.0,0.0,,1.1e-06,-27.316100583132766,-6.81950307,4,-27.27801228
OsBr2,164,0.402396318972025,0.4492750025000003,1.156704859897462,1.2710000000000001,,0.0,-13.297949896169285,-4.474296833333333,3,-13.422890499999998
OsCl2,164,0.5002429602124506,0.5185771758333333,1.329898991594861,1.4202,,-0.0,-14.273476412450467,-4.77440322,3,-14.32320966
OsCl2O,47,1.1102230246251565e-16,0.0,0.0,0.0,,1.12e-05,-22.807369971752017,-5.6268684675,4,-22.50747387
OsF2,164,1.0435912150178963,1.1988373856666659,,0.8646000000000003,,0.0,-15.536817262563222,-5.1409395600000005,3,-15.422818680000002
OsI2,164,0.4375517058183049,0.3906988250000003,1.1002711650356487,1.2658,,-0.0,-12.834996669481503,-4.361934913333333,3,-13.08580474
OsO2,164,0.34830718513933806,,0.26484696000665275,0.0,,1.4266389,-23.321102927780277,,3,
OsS2,164,0.36554277113463846,0.37478650833333305,0.0,0.0,,1.8992439,-19.39180414875097,-6.4798977466666665,3,-19.43969324
OsSe2,164,0.29389996166451243,0.29714278666666605,0.0,0.0,,2.0034493,-17.794712537873398,-5.950163736666667,3,-17.85049121
OsTe2,164,0.31899919421076106,0.31549445916666663,0.0,0.0,,0.2744883,-16.85653242662707,-5.59277858,3,-16.77833574
P2,164,0.039994516686932435,0.04352226190476127,1.9290582540934849,1.9673000000000003,,-0.0,-10.649110741329475,-5.36165917,2,-10.72331834
P2S3,164,0.24250411354948156,0.28358922778124995,,0.6193000000000001,,-0.0,-22.567364591868646,-4.53177819,5,-22.65889095
P2Se2,12,0.32610203103338264,0.40668003625000004,,0.0,,-1.5e-06,-16.72160344966556,-4.120320175,4,-16.4812807
P2Se3,164,0.1334024166627934,0.14798758528124978,,0.4243999999999999,,0.0,-20.84180328220758,-4.171512466,5,-20.85756233
P2Te3,164,0.17076000764515697,0.1930970667619043,,0.32800000000000007,,-0.0,-19.489729403168518,-3.854424584,5,-19.27212292
P4,53,0.03936739665484179,0.04251263690476126,0.9025676593547001,0.8523999999999998,,0.0,-21.30072996278731,-5.362668795,4,-21.45067518
P4S6,7,0.02128733172497448,0.03315412378124982,2.2610064878933915,2.3662,,0.0,-47.34689700198236,-4.782213294,10,-47.82213294
P4Se6,7,0.028217429791028793,0.02341715028124991,1.793948344850465,1.8210000000000002,,0.0,-42.7354564331328,-4.296082901,10,-42.96082901
P4Te6,7,0.17564066229673259,0.16001121076190472,,1.2347000000000001,,0.0,-38.93065225982128,-3.88751044,10,-38.8751044
P8Si4,26,0.0,0.0,1.5391928642475277,1.5367,,-0.0,-66.05570145590356,-5.537705803333334,12,-66.45246964
Pb2H2,164,0.3870610516828217,0.3941581456900001,,0.00010000000000021103,,0.0,-12.617988711604799,-3.083240305,4,-12.33296122
Pb2O2,129,0.5059255465159813,0.013123117968749654,0.24196978882857922,2.6193999999999997,,0.0,-20.394337282114915,-5.441427185,4,-21.76570874
Pb2S2,129,0.05400716573533959,0.06093669749999986,1.162375560125644,1.7007,,-0.0,-17.729539115201135,-4.3966331275,4,-17.58653251
Pb2Se2,129,0.07232423432661417,0.07661166249999951,0.7889027582023045,1.3248000000000002,,0.0,-16.523431997416186,-4.0888463675,4,-16.35538547
